City,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
Kolkata,2018,9,5,4.3615,27.89,87.87,1.72
Kolkata,2018,9,6,3.1145,27.13,92.23,6.02
Kolkata,2018,9,7,4.5353,27.81,88.9,4.83
Kolkata,2018,9,8,5.3849,28.11,86.6,2.94
Kolkata,2018,9,9,5.8783,27.96,87.68,2.96
Kolkata,2018,9,10,5.3683,28.23,88.09,3.78
Kolkata,2018,9,11,3.4805,27.9,89.8,2.31
Kolkata,2018,9,12,4.0654,27.71,89.52,2.66
Kolkata,2018,9,13,4.3795,28.38,87.52,2.77
Kolkata,2018,9,14,4.3296,28.65,84.17,1.68
Kolkata,2018,9,15,4.5588,28.77,83.72,1.34
Kolkata,2018,9,16,4.8828,27.92,88.07,1.9
Kolkata,2018,9,17,5.8171,28.94,83.09,2.14
Kolkata,2018,9,18,5.8987,28.64,83.35,2.45
Kolkata,2018,9,19,5.2198,28.31,85.86,2.34
Kolkata,2018,9,20,2.3023,27.46,93.72,5.18
Kolkata,2018,9,21,2.125,27.08,92.33,5.14
Kolkata,2018,9,22,4.0711,26.76,89.72,2.54
Kolkata,2018,9,23,5.8032,27.43,84.88,2.28
Kolkata,2018,9,24,5.5656,27.88,87.32,2.79
Kolkata,2018,9,25,4.4832,27.86,89.69,2.1
Kolkata,2018,9,26,3.9115,28.53,82.81,1.39
Kolkata,2018,9,27,4.0306,28.2,85.83,1.74
Kolkata,2018,9,28,4.9795,28.32,84.28,1.51
Kolkata,2018,9,29,4.9774,28.74,83.49,1.89
Kolkata,2018,9,30,5.3767,28.31,80.58,2.07
Kolkata,2018,10,1,5.8042,27.84,76.56,1.98
Kolkata,2018,10,2,5.6107,27.76,81.61,2.55
Kolkata,2018,10,3,5.5862,27.92,78.6,2.15
Kolkata,2018,10,4,5.4266,28.07,75.36,1.9
Kolkata,2018,10,5,5.2572,27.77,75.61,1.71
Kolkata,2018,10,6,5.1804,28.24,72.28,1.32
Kolkata,2018,10,7,5.1206,27.93,68.29,1.24
Kolkata,2018,10,8,5.2697,27.91,70.56,1.27
Kolkata,2018,10,9,4.5096,27.19,74.03,2.06
Kolkata,2018,10,10,2.7274,25.5,91.25,3.75
Kolkata,2018,10,11,3.0077,25.74,92.35,3.59
Kolkata,2018,10,12,0.9206,25.73,90.08,3.55
Kolkata,2018,10,13,2.4283,25.87,92.53,5.72
Kolkata,2018,10,14,4.6512,25.26,82.71,3.06
Kolkata,2018,10,15,5.0242,26,75.45,1.95
Kolkata,2018,10,16,5.2169,25.26,71.79,1.74
Kolkata,2018,10,17,4.8958,24.71,69.52,1.56
Kolkata,2018,10,18,4.8554,25.37,81.1,2.32
Kolkata,2018,10,19,4.5869,27.07,73.85,1.33
Kolkata,2018,10,20,4.703,26.72,72.37,1.47
Kolkata,2018,10,21,4.7287,26.07,70.52,1.85
Kolkata,2018,10,22,4.7947,25.72,70.62,1.66
Kolkata,2018,10,23,4.62,25.73,71.81,1.69
Kolkata,2018,10,24,3.9334,25.2,76.25,1.88
Kolkata,2018,10,25,5.202,23.62,64.2,2.2
Kolkata,2018,10,26,4.9354,24.05,61.44,1.63
Kolkata,2018,10,27,4.9661,24.42,62.15,1.27
Kolkata,2018,10,28,2.9551,24.16,74.32,1.76
Kolkata,2018,10,29,2.0952,23.45,89.29,2.32
Kolkata,2018,10,30,2.0798,22.82,93.13,4.9
Kolkata,2018,10,31,4.5252,24.58,86.33,2.81
Kolkata,2018,11,1,4.6584,25.35,80.02,1.53
Kolkata,2018,11,2,4.2823,25.23,79.84,1.31
Kolkata,2018,11,3,4.6872,25.4,78.92,1.51
Kolkata,2018,11,4,4.6555,25.16,83.3,2.54
Kolkata,2018,11,5,4.1863,25.55,84.6,2.94
Kolkata,2018,11,6,3.833,26.1,78.74,1.99
Kolkata,2018,11,7,1.6661,26.26,76.46,0.98
Kolkata,2018,11,8,3.7656,24.02,78.44,1.87
